,y_smoothed
2188,0.5506846108374569
2189,0.55089845300816
2190,0.5511120736458401
2191,0.5513252848826823
2192,0.5515378988508712
2193,0.5517497443590653
2194,0.5519606502159224
2195,0.5521704452301003
2196,0.552378928094877
2197,0.5525858975035305
2198,0.5527911521493385
2199,0.5529943479544615
2200,0.553195140841059
2201,0.5533931867312905
2202,0.5535881058899963
2203,0.553779518582017
2204,0.5539670450721923
2205,0.554150289314392
2206,0.5543288552624859
2207,0.5545023468703433
2208,0.5546706126666628
2209,0.5548335011801431
2210,0.5549908609394816
2211,0.5551427608129512
2212,0.5552892696688249
2213,0.555430456375375
2214,0.5555663667122529
2215,0.5556970464591086
2216,0.5558225413955921
2217,0.5559431137642571
2218,0.5560590258076571
2219,0.5561705397683452
2220,0.5562778474050848
2221,0.5563811404766387
2222,0.5564804953360999
2223,0.5565759883365613
2224,0.556667695831116
2225,0.5567556872776027
2226,0.5568400321338605
2227,0.5569207998577275
2228,0.5569979639473518
2229,0.5570714979008812
2230,0.5571413752164633
2231,0.5572075163329867
2232,0.5572698416893396
2233,0.5573282717244102
2234,0.5573829362793172
2235,0.5574339651951788
2236,0.5574814883131127
2237,0.5575257782303699
2238,0.5575671075442002
2239,0.5576057488518539
2240,0.5576419747505806
2241,0.5576760578376299
2242,0.5577080173620551
2243,0.55773787257291
2244,0.5577656427192474
2245,0.5577913129691051
2246,0.5578148684905202
2247,0.5578362944515302
2248,0.5578556950965678
2249,0.5578731746700661
2250,0.5578889346251239
2251,0.5579031764148399
2252,0.5579161014923126
2253,0.5579279643666122
2254,0.5579390195468085
2255,0.5579495215419707
2256,0.5579595360887698
2257,0.5579691289238762
2258,0.5579783657839598
2259,0.557987233346968
2260,0.5579957182908475
2261,0.5580038072935446
2262,0.5580115836130716
2263,0.5580191305074408
2264,0.558026531234664
2265,0.5580339435579442
2266,0.5580415252404841
2267,0.5580494340454859
2268,0.5580579677647949
2269,0.5580674241902558
2270,0.558078101113713
2271,0.5580901728874821
2272,0.5581038138638782
2273,0.5581191983952161
2274,0.5581363552611476
2275,0.5581553132413241
2276,0.5581761011153972
2277,0.5581984920103175
2278,0.5582222590530351
2279,0.5582471753705002
2280,0.5582731533069462
2281,0.5583001052066064
2282,0.5583279434137144
2283,0.5583564557884108
2284,0.5583854301908362
2285,0.5584146544811309
2286,0.5584440330344357
2287,0.5584734702258907
2288,0.5585028704306357
2289,0.558532078670745
2290,0.5585609399682921
2291,0.558589299345351
2292,0.558616898138717
2293,0.5586434776851853
2294,0.5586687793215507
2295,0.558692506238104
2296,0.558714361625136
2297,0.5587340486729376
2298,0.5587514734892168
2299,0.5587665421816812
2300,0.5587791608580381
2301,0.5587892408665619
2302,0.5587966935555264
2303,0.5588014302732056
2304,0.558803362367873
2305,0.5588024011878019
2306,0.5587986166595976
2307,0.5587920787098647
2308,0.5587828572652076
2309,0.5587711152572348
2310,0.5587570156175546
2311,0.558740721277775
2312,0.558722531986131
2313,0.5587027474908576
2314,0.5586816675401891
2315,0.5586594655907051
2316,0.5586363150989857
2317,0.5586123895216103
2318,0.5585879340496533
2319,0.558563193874189
2320,0.5585384141862912
2321,0.5585139998335423
2322,0.5584903556635242
2323,0.5584678865238183
2324,0.5584467620749821
2325,0.5584271519775732
2326,0.558409225892149
2327,0.558392984485291
2328,0.5583784284235803
2329,0.5583655583735981
2330,0.5583543600150657
2331,0.5583448190277038
2332,0.5583369210912332
2333,0.5583308344919937
2334,0.5583267275163258
2335,0.5583247684505693
2336,0.5583248911286077
2337,0.5583270293843244
2338,0.5583311170516025
2339,0.5583372486810356
2340,0.5583455188232171
2341,0.5583560220287401
2342,0.5583687940695383
2343,0.5583838707175446
2344,0.5584012877446919
2345,0.5584211318209273
2346,0.5584434896161977
2347,0.5584684478004492
2348,0.5584959898856146
2349,0.5585260993836255
2350,0.5585587598064137
2351,0.5585941364587175
2352,0.5586323946452753
2353,0.5586736996708253
2354,0.5587181567735884
2355,0.5587658711917852
2356,0.5588169481636358
2357,0.5588714762011724
2358,0.5589295438164266
2359,0.5589912395214296
2360,0.5590564586091024
2361,0.5591250963723655
2362,0.5591970481041392
2363,0.5592723222917968
2364,0.5593509274227111
2365,0.5594328719842545
2366,0.5595181011716078
2367,0.5596065601799518
2368,0.5596981942044669
2369,0.5597929718796203
2370,0.5598908618398788
2371,0.559991832719709
2372,0.5600958972863297
2373,0.5602030683069592
2374,0.5603133585488154
2375,0.5604266697219114
2376,0.5605429035362602
2377,0.5606619617018752
2378,0.5607838091041096
2379,0.5609084106283169
2380,0.5610357311598498
2381,0.561165709239476
2382,0.5612982834079624
2383,0.561433392206076
2384,0.561570836230916
2385,0.5617104160795813
2386,0.5618519323491712
2387,0.5619954410134714
2388,0.5621409980462674
2389,0.5622886594213446
2390,0.5624382515065858
2391,0.562589600669873
2392,0.5627425332790883
2393,0.5628970392528423
2394,0.5630531085097454
2395,0.5632107309684079
2396,0.5633697507259213
2397,0.5635300118793769
2398,0.5636913585258653
2399,0.5638537721216922
2400,0.5640172341231632
2401,0.564181725986583
2402,0.5643471449278421
2403,0.5645133881628301
2404,0.5646803529074367
2405,0.5648481132616816
2406,0.5650167433255844
2407,0.5651863171991638
2408,0.5653568861642818
2409,0.5655285015028002
2410,0.5657012144965807
2411,0.5658751391909954
2412,0.5660503896314157
2413,0.5662270798632129
2414,0.5664051207151523
2415,0.5665844230159991
2416,0.566764897594519
2417,0.5669466228662112
2418,0.567129677246575
2419,0.5673141391511092
2420,0.5674999228730528
2421,0.5676869427056448
2422,0.5678751129421233
2423,0.5680644665734342
2424,0.5682550365905233
2425,0.5684468559843365
2426,0.5686398764506122
2427,0.568834049685089
2428,0.5690293273835045
2429,0.5692256652261314
2430,0.5694230188932422
2431,0.5696213440651092
2432,0.5698206197322757
2433,0.5700208248852846
2434,0.5702219385146787
2435,0.570423894328265
2436,0.5706266260338501
2437,0.5708300673392399
2438,0.5710342135134371
2439,0.571239059825444
2440,0.5714446015442626
2441,0.5716507172778896
2442,0.5718572856343224
2443,0.5720641852215571
2444,0.5722714165933528
2445,0.5724789803034683
2446,0.5726868769056621
2447,0.5728949627566018
2448,0.5731030942129547
2449,0.5733111276313878
2450,0.5735190357215828
2451,0.5737267911932212
2452,0.5739343667559843
2453,0.5741415413811909
2454,0.5743480940401595
2455,0.5745538037042088
2456,0.5747586919271668
2457,0.5749627802628609
2458,0.5751660902651186
2459,0.5753685760193514
2460,0.5755701916109706
2461,0.5757708911253873
2462,0.5759704486039304
2463,0.5761686380879288
2464,0.5763652336187116
2465,0.576560265617009
2466,0.5767537645035506
2467,0.5769457606990659
2468,0.577136296994768
2469,0.5773254161818703
2470,0.5775131610515866
2471,0.5776994963202486
2472,0.5778843867041883
2473,0.578067796919737
2474,0.5782496330687571
2475,0.5784298012531112
2476,0.5786082075746607
2477,0.5787848505753554
2478,0.5789597287971453
2479,0.5791328407819796
2480,0.5793042971026847
2481,0.5794742083320868
2482,0.5796426850430123
2483,0.5798097500869374
2484,0.5799754263153383
2485,0.5801397365796911
2486,0.5803026796693348
2487,0.5804642543736077
2488,0.580624459481848
2489,0.5807832937833934
2490,0.5809408386552974
2491,0.581097175474613
2492,0.5812523856183933
2493,0.5814064334866669
2494,0.5815592834794615
2495,0.5817108999968047
2496,0.5818614576483921
2497,0.5820111310439186
2498,0.582160094793079
2499,0.582308160758107
2500,0.5824551408012358
2501,0.5826008467846986
2502,0.5827452747889006
2503,0.582888420894247
2504,0.5830302811811428
2505,0.5831708145906911
2506,0.5833099800639949
2507,0.5834477365421566
2508,0.5835838940856469
2509,0.5837182627549361
2510,0.5838506526104944
2511,0.5839808984721083
2512,0.5841088351595642
2513,0.5842342974926484
2514,0.5843570337335646
2515,0.5844767921445162
2516,0.5845933209877064
2517,0.5847066315468875
2518,0.5848167351058116
2519,0.5849236429482297
2520,0.5850274301254311
2521,0.5851281716887045
2522,0.5852259426893377
2523,0.5853208366085006
2524,0.5854129469273632
2525,0.585502367127095
2526,0.5855894055682419
2527,0.5856743706113492
2528,0.5857575706169623
2529,0.5858391324808844
2530,0.585919183098918
2531,0.5859978493668655
2532,0.5860750975865295
2533,0.5861508940597124
2534,0.586225205088216
2535,0.5862980327822329
2536,0.5863693792519553
2537,0.5864392466075746
2538,0.5865076498170712
2539,0.5865746038484249
2540,0.5866401236696153
2541,0.5867042242486211
2542,0.5867668665717832
2543,0.5868280116254421
2544,0.5868876203959377
2545,0.5869459063359436
2546,0.5870030828981334
2547,0.587059363535181
2548,0.5871148401794013
2549,0.5871696047631086
2550,0.5872237492186173
2551,0.5872772651800952
2552,0.5873301442817094
2553,0.5873823781576273
2554,0.5874339669866896
2555,0.587484910947737
2556,0.5875352102196103
2557,0.58758502661942
2558,0.5876345219642771
2559,0.5876838580712921
2560,0.5877330504327599
2561,0.5877821145409753
2562,0.5878310658882329
2563,0.5878795972212776
2564,0.5879274012868538
2565,0.5879741708317057
2566,0.5880195824962464
2567,0.588063312920889
2568,0.5881050387460468
2569,0.5881444858049664
2570,0.5881813799308943
2571,0.5882154469570764
2572,0.5882463298462676
2573,0.5882736715612218
2574,0.5882971150646931
2575,0.5883162420043908
2576,0.5883306340280242
2577,0.5883398727833019
2578,0.5883436977595395
2579,0.5883418484460525
2580,0.5883340643321562
2581,0.5883202207286611
2582,0.5883001929463776
2583,0.588273856296116
2584,0.5882412660367183
2585,0.5882024774270266
2586,0.5881575457258819
2587,0.5881065261921251
2588,0.588049474084597
2589,0.5879864446621375
2590,0.5879177181966969
2591,0.5878435749602255
2592,0.5877642952246734
2593,0.5876803632296667
2594,0.5875922632148304
2595,0.58750047941979
2596,0.5874053279792941
2597,0.587307125028091
2598,0.5872061867009291
2599,0.5871027721565814
2600,0.5869971405538208
2601,0.5868895510514199
2602,0.5867802728477624
2603,0.5866695751412309
2604,0.5865577271302084
2605,0.5864447901108413
2606,0.5863308253792752
2607,0.5862158942316558
2608,0.5861001369043015
2609,0.5859836936335308
2610,0.5858667046556612
2611,0.585749434645084
2612,0.5856321482761903
2613,0.5855151102233702
2614,0.5853987990563406
2615,0.5852836933448183
2616,0.5851702716585198
2617,0.5850590083291
2618,0.5849503776882138
2619,0.5848448540675155
2620,0.584742623735259
2621,0.584643872959698
2622,0.5845487880090852
2623,0.5844574881619393
2624,0.5843700926967785
2625,0.5842867208921205
2626,0.5842075797688773
2627,0.5841328763479602
2628,0.5840628176502799
2629,0.5839977654133759
2630,0.5839380813747876
2631,0.5838841272720544
2632,0.5838362449609954
2633,0.5837947762974297
2634,0.5837600631371764
2635,0.583732274309284
2636,0.5837115786428003
2637,0.5836981449667735
2638,0.5836921421102509
2639,0.5836937389022793
2640,0.583703104171906
2641,0.5837203220540677
2642,0.5837454766836999
2643,0.583778652195738
2644,0.583819803859204
2645,0.5838688869431197
2646,0.583925856716507
2647,0.5839906269075275
2648,0.5840631112443423
2649,0.584143223455112
2650,0.5842309004792033
2651,0.5843260792559822
2652,0.5844286967248149
2653,0.584538514413144
2654,0.5846552938484115
2655,0.5847787965580599
2656,0.5849086730889868
2657,0.5850445739880892
2658,0.5851861498022639
2659,0.5853329603200589
2660,0.5854845653300216
2661,0.585640524620699
2662,0.5858003491865924
2663,0.5859635500222019
2664,0.5861296381220283
2665,0.5862982929486131
2666,0.5864691939644977
2667,0.5866420206322233
2668,0.5868164524143309
2669,0.5869921687733616
2670,0.5871689918412374
2671,0.5873467437498804
2672,0.5875252466312123
2673,0.5877046166943093
2674,0.5878849701482464
2675,0.5880664232020988
2676,0.5882490920649409
2677,0.588433092945847
2678,0.5886185420538915
2679,0.5888056251007145
2680,0.5889945277979555
2681,0.5891854358572532
2682,0.5893785349902468
2683,0.5895740109085746
2684,0.5897720493238745
2685,0.5899727468254213
2686,0.5901762000024904
2687,0.5903825054443561
2688,0.5905915141261688
2689,0.590803077023079
2690,0.591017045110237
2691,0.5912330868437664
2692,0.5914508706797902
2693,0.591670065074431
2694,0.5918901750264484
2695,0.592110705534602
2696,0.5923311615976509
2697,0.5925510482143541
2698,0.5927698703834708
2699,0.5929871331037595
2700,0.5932023254983549
2701,0.5934149366903916
2702,0.5936244558030036
2703,0.5938304410669135
2704,0.5940324507128435
2705,0.5942300429715155
2706,0.5944231277307414
2707,0.5946116148783331
2708,0.5947954143021026
2709,0.5949744556857225
2710,0.5951486687128649
2711,0.5953179830672015
2712,0.5954824336963729
2713,0.5956420555480194
2714,0.5957968835697813
2715,0.5959470337885582
2716,0.5960926222312491
2717,0.5962337649247534
2718,0.5963704155703846
2719,0.5965025278694561
2720,0.5966300555232807
2721,0.5967529522331713
2722,0.5968712263745527
2723,0.5969848863228497
2724,0.5970939404534872
2725,0.5971982527804786
2726,0.5972976873178374
2727,0.5973921080795767
2728,0.5974814087868829
2729,0.5975654831609427
2730,0.5976442249229422
2731,0.5977176441781167
2732,0.5977857510317007
2733,0.597848555588929
2734,0.5979061394107079
2735,0.5979585840579434
2736,0.5980059710915415
2737,0.5980483868428832
2738,0.5980859176433488
2739,0.5981186498243187
2740,0.5981467837648604
2741,0.5981705198440412
2742,0.598190058440928
2743,0.5982055598140908
2744,0.5982171842220997
2745,0.5982250919235241
2746,0.5982294467864883
2747,0.5982304126791154
2748,0.5982281534695285
2749,0.5982227706667133
2750,0.5982143657796549
2751,0.5982030403173387
2752,0.5981888957887497
2753,0.5981722351038448
2754,0.5981533611725808
2755,0.5981325769049145
2756,0.5981101852108021
2757,0.5980864890001993
2758,0.5980616637396685
2759,0.5980358848957719
2760,0.5980093279350716
2761,0.5979821683241294
2762,0.5979545860721803
2763,0.5979267611884591
2764,0.5978988736822002
2765,0.5978711035626376
2766,0.5978436308390049
2767,0.5978162894527502
2768,0.5977889133453212
2769,0.5977613364581651
2770,0.5977333927327285
2771,0.5977049161104585
2772,0.5976757023746786
2773,0.5976455473087124
2774,0.5976142466958827
2775,0.597581596319512
2776,0.5975473919629223
2777,0.597511743163748
2778,0.5974747594596229
2779,0.5974365503881802
2780,0.5973972254870533
2781,0.5973568942938745
2782,0.5973156956065987
2783,0.5972737682231806
2784,0.5972312509415746
2785,0.5971882825597348
2786,0.597145001875615
2787,0.5971017975831825
2788,0.5970590583764039
2789,0.5970171729492457
2790,0.5969765299956737
2791,0.5969375182096531
2792,0.5969002940821737
2793,0.596865014104225
2794,0.5968318347667956
2795,0.5968009125608738
2796,0.5967724039774474
2797,0.5967464655075047
2798,0.5967234614654923
2799,0.5967037561658567
2800,0.596687713923044
2801,0.5966756990515002
2802,0.5966679328383416
2803,0.5966646365706847
2804,0.5966660315356449
2805,0.5966723390203379
2806,0.596683780311879
2807,0.5967004996483815
2808,0.5967226412679589
2809,0.5967503494087246
2810,0.5967837683087913
2811,0.5968230422062714
2812,0.5968681499109639
2813,0.596919070232668
2814,0.5969757819811827
2815,0.5970382639663068
2816,0.5971064949978383
2817,0.597180453885575
2818,0.5972601500047989
2819,0.597345592730792
2820,0.5974367914388352
2821,0.5975337555042093
2822,0.5976364943021947
2823,0.5977450172080715
2824,0.5978593335971196
2825,0.5979793490103233
2826,0.5981049689886672
2827,0.5982360990731351
2828,0.598372644804711
2829,0.5985145117243775
2830,0.598661605373118
2831,0.5988138994759978
2832,0.5989713677580822
2833,0.5991339839444357
2834,0.5993017217601224
2835,0.5994745549302061
2836,0.599652192568633
2837,0.5998343437893497
2838,0.6000207177063026
2839,0.6002110234334378
2840,0.6004049700847008
2841,0.6006020639901468
2842,0.6008018114798309
2843,0.6010037188838077
2844,0.6012072925321311
2845,0.601412038754855
2846,0.6016175199775462
2847,0.6018232986257711
2848,0.6020289371250956
2849,0.6022339979010859
2850,0.6024380433793068
2851,0.6026406359853235
2852,0.6028413381447006
2853,0.6030398278531832
2854,0.6032357831065155
2855,0.6034288819004412
2856,0.6036188022307034
2857,0.6038052220930454
2858,0.6039879746016952
2859,0.60416689287088
2860,0.6043418100148269
2861,0.6045125591477627
2862,0.6046789733839141
2863,0.6048410589134646
2864,0.6049988219265976
2865,0.6051522686134965
2866,0.6053014051643449
2867,0.6054462377693258
2868,0.6055867726186219
2869,0.6057229870589328
2870,0.6058548584369585
2871,0.6059823640993981
2872,0.6061054813929503
2873,0.6062241876643137
2874,0.606338757718409
2875,0.6064494663601562
2876,0.6065565883944746
2877,0.6066603986262834
2878,0.6067611718605013
2879,0.6068591829020468
2880,0.6069546937790534
2881,0.6070479665196538
2882,0.6071392631519802
2883,0.6072288457041648
2884,0.6073169762043397
2885,0.6074039166806366
2886,0.6074897164466577
2887,0.6075744248160043
2888,0.6076580911022778
2889,0.6077407646190788
2890,0.6078224946800074
2891,0.6079032694847012
2892,0.6079830772327978
2893,0.6080619061239348
2894,0.6081397443577492
2895,0.6082165801338772
2896,0.6082922948073385
2897,0.6083667697331517
2898,0.6084398862663352
2899,0.6085115257619069
2900,0.608581569574885
2901,0.6086501200931838
2902,0.6087172797047175
2903,0.6087831507973998
2904,0.6088478357591438
2905,0.6089114369778629
2906,0.6089743639583413
2907,0.6090370262053633
2908,0.6090998332237127
2909,0.609163194518174
2910,0.609227519593531
2911,0.6092929969518992
2912,0.6093598150953938
2913,0.6094281625261304
2914,0.6094982277462243
2915,0.6095701992577904
2916,0.6096443064081364
2917,0.6097207785445699
2918,0.6097998450143982
2919,0.6098817351649283
2920,0.6099666783434669
2921,0.6100548331720029
2922,0.6101463582725257
2923,0.6102414122670244
2924,0.6103401537774877
2925,0.6104427414259036
2926,0.6105490855781592
2927,0.6106590966001411
2928,0.6107726848577354
2929,0.6108897607168281
2930,0.6110102345433052
2931,0.6111340167030517
2932,0.6112610175619526
2933,0.6113911474858926
2934,0.6115243168407563
2935,0.6116604359924275
2936,0.6117994470563605
2937,0.6119412921480087
2938,0.6120859133828263
2939,0.6122332528762663
2940,0.6123832527437822
2941,0.6125361250499433
2942,0.6126920818593181
2943,0.6128513352364755
2944,0.6130140972459838
2945,0.6131805799524109
2946,0.6133508230392931
2947,0.6135248661901659
2948,0.6137027490885646
2949,0.6138845114180237
2950,0.6140701928620774
2951,0.6142597224397071
2952,0.6144530291698935
2953,0.614650042071618
2954,0.6148506901638605
2955,0.6150549024656011
2956,0.6152626079958198
2957,0.6154739710857466
2958,0.6156891560666118
2959,0.6159083272696453
2960,0.6161316490260772
2961,0.6163592856671369
2962,0.6165912371173202
2963,0.6168275033011223
2964,0.6170680841430387
2965,0.6173129795675648
2966,0.6175621894991953
2967,0.6178156756856943
2968,0.618073399874825
2969,0.618335323814351
2970,0.6186014092520352
2971,0.6188716179356406
2972,0.6191458896218816
2973,0.6194241640674724
2974,0.619706381029127
2975,0.6199924802635589
2976,0.6202824015274813
2977,0.6205760343719254
2978,0.6208732683479221
2979,0.6211739930065014
2980,0.6214780978986933
2981,0.6217854725755282
2982,0.6220960065880357
2983,0.6224095092625987
2984,0.6227257899256003
2985,0.6230446579034236
2986,0.6233659225224505
2987,0.6236893931090631
2988,0.6240147477304206
2989,0.6243416644536826
2990,0.6246698213460078
2991,0.6249988964745545
2992,0.6253285679064811
2993,0.6256585137089459
2994,0.6259884119491065
2995,0.6263179406941202
2996,0.6266467780111437
2997,0.626974601967333
2998,0.6273010906298435
2999,0.6276258185458785
3000,0.6279483602626409
3001,0.6282682903273334
3002,0.6285851832871582
3003,0.628898613689317
3004,0.6292081560810113
3005,0.6295134266405022
3006,0.6298140415460505
3007,0.6301096169759158
3008,0.630399769108358
3009,0.6306841141216366
3010,0.6309622681940102
3011,0.6312340126525295
3012,0.6314991288242453
3013,0.6317573980362071
3014,0.6320086016154648
3015,0.6322525208890679
3016,0.6324889371840655
3017,0.6327178119050987
3018,0.6329391064568083
3019,0.6331527822438346
3020,0.6333588006708178
3021,0.6335571231423978
3022,0.6337477110632133
3023,0.6339306780890367
3024,0.6341061378756403
3025,0.6342742040787954
3026,0.6344349903542731
3027,0.6345886103578436
3028,0.6347351777452778
3029,0.6348748661991187
3030,0.6350078494019099
3031,0.6351343010361945
3032,0.6352543947845152
3033,0.6353683043294145
3034,0.6354762033534342
3035,0.6355782655391161
3036,0.6356746645690009
3037,0.6357656736491311
3038,0.6358515659855488
3039,0.6359326147842962
3040,0.6360090932514142
3041,0.6360812745929442
3042,0.636149432014927
3043,0.63621376023062
3044,0.6362744539532804
3045,0.6363317078961646
3046,0.6363857167725284
3047,0.6364366752956269
3048,0.6364849836408906
3049,0.6365310419837502
3050,0.6365752504996358
3051,0.6366180093639774
3052,0.6366597187522037
3053,0.6367007788397439
3054,0.6367416405310737
3055,0.636782454044405
3056,0.6368233695979492
3057,0.6368645374099169
3058,0.6369061076985185
3059,0.6369482145822235
3060,0.6369909921795013
3061,0.63703457460882
3062,0.6370790959886478
3063,0.6371246904374518
3064,0.6371714920736988
3065,0.6372197275970672
3066,0.6372696237072348
3067,0.6373214071038791
3068,0.637375304486677
3069,0.6374315425553057
3070,0.6374903480094413
3071,0.637551950873358
3072,0.6376165811713294
3073,0.6376844689276283
3074,0.6377558441665278
3075,0.6378309369123003
3076,0.6379096497967335
3077,0.6379918854516152
3078,0.6380775465087328
3079,0.6381665355998734
3080,0.6382587553568235
3081,0.6383540205573258
3082,0.6384521459791223
3083,0.638552946399954
3084,0.6386562365975615
3085,0.638761831349685
3086,0.6388696091700131
3087,0.6389794485722338
3088,0.6390912280700345
3089,0.6392048261771018
3090,0.6393201214071217
3091,0.6394369922737801
3092,0.6395555754889655
3093,0.6396760077645656
3094,0.6397984258124679
3095,0.6399229663445601
3096,0.6400497660727295
3097,0.6401789617088626
3098,0.6403103962139036
3099,0.6404439125487965
3100,0.6405793536744852
3101,0.640716562551913
3102,0.6408553821420228
3103,0.6409956554057569
3104,0.6411373887310109
3105,0.6412805885056795
3106,0.6414252611176573
3107,0.6415714129548387
3108,0.6417190504051176
3109,0.6418681798563871
3110,0.6420185940455155
3111,0.6421700857093708
3112,0.6423224475848207
3113,0.6424754724087324
3114,0.6426289529179732
3115,0.6427826818494097
3116,0.6429364758715637
3117,0.6430901516529567
3118,0.64324352586211
3119,0.643396415167544
3120,0.6435486362377781
3121,0.6437000057413319
3122,0.6438505136527556
3123,0.6440001499465988
3124,0.6441489045974109
3125,0.6442967675797405
3126,0.6444437288681364
3127,0.6445897784371468
3128,0.6447349062613197
3129,0.6448791023152027
3130,0.6450223565733433
3131,0.6451646590102883
3132,0.6453059996005848
3133,0.645446368318779
3134,0.6455855473554484
3135,0.6457233189011693
3136,0.645859465146518
3137,0.6459937682820702
3138,0.6461261075212296
3139,0.6462564365275413
3140,0.6463847089645498
3141,0.6465108784957994
3142,0.6466348987848338
3143,0.6467567234951966
3144,0.6468763062904302
3145,0.6469936938288875
3146,0.6471089327689213
3147,0.6472220697688845
3148,0.6473331514871288
3149,0.6474422245820056
3150,0.6475493357118657
3151,0.647654531535059
3152,0.6477575969155286
3153,0.6478583167172167
3154,0.6479564758040658
3155,0.6480518590400177
3156,0.648144404807145
3157,0.6482340514875199
3158,0.6483207374632145
3159,0.6484044011162999
3160,0.6484849808288469
3161,0.6485624149829262
3162,0.6486367271968376
3163,0.6487079410888802
3164,0.6487760802773527
3165,0.6488411683805535
3166,0.6489032290167811
3167,0.6489622858043339
3168,0.6490184020659027
3169,0.6490716411241784
3170,0.6491220663018508
3171,0.64916974092161
3172,0.6492147283061455
3173,0.6492570917781468
3174,0.6492967572081463
3175,0.6493336504666757
3176,0.6493676974242668
3177,0.6493988239514507
3178,0.6494269559187574
3179,0.6494520191967175
3180,0.6494740426330988
3181,0.6494930550756689
3182,0.649509085372195
3183,0.6495221623704438
3184,0.6495323149181819
3185,0.6495395718631753
3186,0.6495439989334578
3187,0.6495456618570623
3188,0.6495446263620218
3189,0.6495409581763689
3190,0.6495347230281356
3191,0.6495259866453537
3192,0.6495146978371279
3193,0.6495008054125628
3194,0.649484258180763
3195,0.6494650049508327
3196,0.649442994531876
3197,0.6494181757329963
3198,0.6493905126747793
3199,0.6493599694778102
3200,0.6493265102626739
3201,0.6492900991499552
3202,0.6492507002602392
3203,0.6492082777141106
3204,0.6491627956321538
3205,0.6491142181349526
3206,0.6490625093430906
3207,0.6490076333771511
3208,0.6489495543577163
3209,0.6488883192952793
3210,0.6488239752003325
3211,0.648756569083368
3212,0.6486861479548774
3213,0.6486127588253521
3214,0.6485364487052829
3215,0.6484573712375331
3216,0.6483756800649657
3217,0.648291528830444
3218,0.6482050711768306
3219,0.6481164607469869
3220,0.6480258511837743
3221,0.6479333961300536
3222,0.6478392492286859
3223,0.6477434543923641
3224,0.6476460555337814
3225,0.6475470965656303
3226,0.6474466214006034
3227,0.6473446739513935
3228,0.6472412981306929
3229,0.6471366062367799
3230,0.6470307105679329
3231,0.6469237234224291
3232,0.6468157570985457
3233,0.6467069238945592
3234,0.6465972973052474
3235,0.6464869508253877
3236,0.6463759579497564
3237,0.6462643921731305
3238,0.6461523269902862
3239,0.6460398358959998
3240,0.6459270004993909
3241,0.6458139024095788
3242,0.6457006232356828
3243,0.6455872445868214
3244,0.645473848072113
3245,0.6453605915758047
3246,0.645247632982143
3247,0.6451351301753739
3248,0.6450232410397428
3249,0.6449121234594949
3250,0.6448019353188751
3251,0.644692935777812
3252,0.6445853839962339
3253,0.6444795391340685
3254,0.6443756603512434
3255,0.6442740068076857
3256,0.644174837663322
3257,0.6440783846851355
3258,0.6439848796401091
3259,0.6438945542952255
3260,0.6438076404174666
3261,0.6437243697738144
3262,0.6436449741312502
3263,0.6435694406335812
3264,0.6434977564246145
3265,0.6434299086481565
3266,0.6433658844480138
3267,0.6433056709679928
3268,0.6432492553518993
3269,0.6431966676070077
3270,0.6431479377405922
3271,0.6431030957599262
3272,0.6430621716722831
3273,0.6430251954849355
3274,0.6429921093431389
3275,0.6429628553921483
3276,0.6429373757772188
3277,0.6429156126436048
3278,0.6428975081365607
3279,0.6428830044013405
3280,0.6428721539029962
3281,0.6428650091065803
3282,0.6428616224771448
3283,0.6428620464797422
3284,0.6428663335794239
3285,0.642874536241242
3286,0.6428867078264751
3287,0.6429029016964013
3288,0.6429231712122991
3289,0.6429475697354462
3290,0.6429761506271197
3291,0.6430089672485966
3292,0.6430458756364614
3293,0.643086731827298
3294,0.6431313918576903
3295,0.6431797117642216
3296,0.6432315475834749
3297,0.6432868644049482
3298,0.6433456273181392
3299,0.6434078014125453
3300,0.643473351777663
3301,0.6435422435029884
3302,0.6436144416780171
3303,0.6436897774355256
3304,0.6437680819082905
3305,0.6438491862290877
3306,0.643932921530693
3307,0.6440191189458818
3308,0.644107803158074
3309,0.6441989988506889
3310,0.6442927307071454
3311,0.6443890234108618
3312,0.644487901645256
3313,0.6445893900937459
3314,0.6446935134397491
3315,0.6448002963666826
3316,0.6449097635579633
3317,0.6450219396970083
3318,0.6451368494672346
3319,0.6452545175520588
3320,0.6453748275195917
3321,0.6454976629379443
3322,0.645622907375227
3323,0.6457504443995494
3324,0.6458801575790207
3325,0.646012027994
3326,0.6461460367248462
3327,0.6462821648519181
3328,0.6464203934555743
3329,0.6465607036161725
3330,0.6467030764140705
3331,0.6468472136036697
3332,0.6469928169393703
3333,0.6471397247036895
3334,0.647287775179144
3335,0.6474368066482503
3336,0.6475866573935242
3337,0.6477373215485382
3338,0.6478887932468649
3339,0.6480410666220762
3340,0.6481941358077438
3341,0.6483479949374389
3342,0.6485026381447329
3343,0.6486581893539287
3344,0.6488147724893296
3345,0.6489725114752383
3346,0.6491315302359573
3347,0.6492919526957884
3348,0.649453902779034
3349,0.6496175044099963
3350,0.6497827649568735
3351,0.6499496917878633
3352,0.6501182922711632
3353,0.6502885737749707
3354,0.6504603801892294
3355,0.6506335554038817
3356,0.6508079433088704
3357,0.6509833877941376
3358,0.6511600052854143
3359,0.6513379122084317
3360,0.6515172249889205
3361,0.6516980600526103
3362,0.6518805178552
3363,0.6520646988523876
3364,0.6522507034998709
